"date","temp"
2014-01-15,-0.634740914421623
2014-01-16,-0.56017990587673
2014-01-17,-1.97804961413207
2014-01-18,-0.748851370619907
2014-01-19,-6.30393676879249
2014-01-20,-8.46267527389457
2014-01-21,-7.58640596494677
2014-01-22,-8.4556111184817
2014-01-23,-11.1712790941014
2014-01-24,-13.8890460098031
2014-01-25,-13.9278672154057
2014-01-26,-14.0822278113085
2014-01-27,-12.8425810221256
2014-01-28,-12.0572529351128
2014-01-29,-15.9215800949862
2014-01-30,-21.2828833880229
2014-01-31,-20.3612050319127
2014-02-01,-17.1116177024947
2014-02-02,-13.4584940071646
2014-02-03,-12.6883088264963
2014-02-04,-11.1988262378968
2014-02-05,-7.95486916120316
2014-02-06,-5.81232344835041
2014-02-07,-3.33366160203151
2014-02-08,-1.38716789616863
2014-02-09,0.231664213759504
2014-02-10,0.699513861751127
2014-02-11,0.801034934418677
2014-02-12,2.08608132103319
2014-02-13,1.84962845960946
2014-02-14,1.45706922387646
2014-02-15,0.792783491468717
2014-02-16,1.22956022809726
2014-02-17,1.40654356042718
2014-02-18,1.60692241068985
2014-02-19,2.59058770269126
2014-02-20,2.64782165183396
2014-02-21,2.61795954093153
2014-02-22,2.13476156008223
2014-02-23,0.23166209796303
2014-02-24,-0.526232642766101
2014-02-25,-1.2862754674189
2014-02-26,-1.05954873032876
2014-02-27,-0.042754790931762
2014-02-28,0.282842800483676
2014-03-01,0.807720748065371
2014-03-02,2.29852957988582
2014-03-03,2.06317604985705
2014-03-04,3.16345452269316
2014-03-05,3.41489958695865
2014-03-06,3.33119141463029
2014-03-07,2.58069190980108
2014-03-08,2.144439639975
2014-03-09,2.06457677799934
2014-03-10,2.48296750097182
2014-03-11,4.30234885759404
2014-03-12,2.99066184533134
2014-03-13,4.6908698053954
2014-03-14,6.56536347672912
2014-03-15,6.9176651432999
2014-03-16,2.89005473646606
2014-03-17,2.77782678824051
2014-03-18,4.46416428531694
2014-03-19,6.16951845641874
2014-03-20,6.69381064748102
2014-03-21,6.21979983570446
2014-03-22,8.37346952942069
2014-03-23,8.62809225619311
2014-03-24,9.6497667743708
2014-03-25,8.94708524592001
2014-03-26,9.16151267199152
2014-03-27,8.07203132713094
2014-03-28,7.23744076200461
2014-03-29,1.49881689861593
2014-03-30,3.76411148199022
2014-03-31,7.27282318795588
2014-04-01,3.10855762340703
2014-04-02,1.18999221200621
2014-04-03,4.81955566410363
2014-04-04,5.64552734583301
2014-04-05,3.25004774804322
2014-04-06,4.49746726316352
2014-04-07,7.23106808755042
2014-04-08,10.5758180880388
2014-04-09,11.0781297442655
2014-04-10,7.30936332059363
2014-04-11,4.28392238503889
2014-04-12,4.95218818509897
2014-04-13,5.88553562949385
2014-04-14,8.06506590078192
2014-04-15,8.38903786889259
2014-04-16,9.56011151225313
2014-04-17,11.1376022686572
2014-04-18,13.9846996740814
2014-04-19,13.6171691346716
2014-04-20,12.9194063309861
2014-04-21,13.3180496077015
2014-04-22,14.3340213194749
2014-04-23,15.1707037390501
2014-04-24,13.5951100453163
2014-04-25,11.0442452104273
2014-04-26,12.6782288168994
2014-04-27,13.5304028886001
2014-04-28,13.721891115167
2014-04-29,14.1693350811332
2014-04-30,14.5207378302666
2014-05-01,15.4701945221789
2014-05-02,14.4022566793325
2014-05-03,13.0538691010835
2014-05-04,12.7924371080675
2014-05-05,9.87706320925026
2014-05-06,8.68187044612868
2014-05-07,11.7840274099505
2014-05-08,12.9207686216236
2014-05-09,14.7307989921209
2014-05-10,15.2286016160613
2014-05-11,15.7589402824209
2014-05-12,14.9858648662594
2014-05-13,14.5103476705079
2014-05-14,15.864020724546
2014-05-15,17.2262032888764
2014-05-16,19.4688604800168
2014-05-17,19.6807830197489
2014-05-18,18.917374232885
2014-05-19,19.4614908275435
2014-05-20,19.2051395952374
2014-05-21,19.8277493908371
2014-05-22,20.7395735109356
2014-05-23,21.1210965390325
2014-05-24,21.7738524228721
2014-05-25,22.9369759540394
2014-05-26,22.9684733839556
2014-05-27,22.1913321925677
2014-05-28,21.2500469375962
2014-05-29,19.8324207397865
2014-05-30,17.9324481522846
2014-05-31,16.8805521136282
2014-06-01,17.4331689580805
2014-06-02,17.2308016198649
2014-06-03,18.3689290382192
2014-06-04,18.7324348652247
