"year","month","day","wday","mid_load","lstm","index","target_residuals","lm_pred","arima_lstm","stoch","full_model","res_full_model","res","arima_res","arima","arima_up","arima_up2","arima_low","arima_low2"
2013,1,"WE","So",2776.00388127854,0,27,-527.665955538327,3303.66983681687,-575.275000796725,-575.275000796725,2711.47588650991,47.6090452583981,-527.66595553833,64.5279947686258,-592.193950306956,0,0,0,0
2013,1,"WD","Mo",4137.87888127854,0,28,-279.362583136302,4417.24146441484,-384.607037347278,-384.607037347278,4043.3988330265,105.244454210976,-279.362583136301,94.4800482520431,-373.842631388344,0,0,0,0
2013,1,"WD","Di",3890.08721461187,0,29,-201.838917237886,4091.92613184976,-311.852133219461,-311.852133219461,3802.15528624064,110.013215981576,-201.83891723789,87.9319283712348,-289.770845609125,0,0,0,0
2013,1,"WD","Mi",3656.50388127854,0,30,-10.2754507613236,3666.77933203986,-193.027291544659,-193.027291544659,3468.07268898804,182.751840783335,-10.2754507613199,188.431192290503,-198.706643051823,0,0,0,0
2013,1,"WD","Do",3605.79554794521,0,31,396.638982820694,3209.15656512452,-51.370726849791,-51.370726849791,3136.718885455,448.009709670485,396.63898282069,469.076662490212,-72.4376796695227,0,0,0,0
2013,2,"WD","Fr",2815.87888127854,0,32,-128.186071384307,2944.06495266285,167.138034283069,167.138034283069,3136.37158887506,-295.324105667376,-128.18607138431,-320.49270759652,192.306636212211,0,0,0,0
2013,2,"WE","Sa",1824.75388127854,0,33,-294.974340938335,2119.72822221688,-189.832718486239,-189.832718486239,1974.24371522452,-105.141622452096,-294.97434093834,-149.489833945984,-145.484506992357,0,0,0,0
2013,2,"WE","So",1238.29554794521,0,34,30.2960381945009,1207.99950975071,-234.546272114667,-234.546272114667,956.665208649541,264.842310309168,30.2960381944999,281.630339295669,-251.334301101169,0,0,0,0
2013,2,"WD","Mo",2592.92054794521,0,35,54.4321553036189,2538.48839264159,-33.2974862629987,-33.2974862629987,2476.86033938529,87.7296415666174,54.4321553036198,116.060208559919,-61.6280532562993,0,0,0,0
2013,2,"WD","Di",2669.50388127854,0,36,193.785362653147,2475.71851862539,12.7997456073863,12.7997456073863,2515.52879838689,180.985617045761,193.78536265315,153.975082891654,39.810279761496,0,0,0,0
2013,2,"WD","Mi",2438.62888127854,0,37,-245.440704996902,2684.06958627544,106.921172864783,106.921172864783,2821.57402255877,-352.361877861685,-245.4407049969,-382.945141280233,137.504436283333,0,0,0,0
2013,2,"WD","Do",2626.92054794521,0,38,34.6515279440118,2592.2690200012,-61.2560635801749,-61.2560635801749,2515.28349847213,95.9075915241865,34.65152794401,111.637049473078,-76.9855215290678,0,0,0,0
2013,2,"WD","Fr",2321.87888127854,0,39,-71.433524811413,2393.31240608995,-82.8569809238262,-82.8569809238262,2300.37041638832,11.4234561124131,-71.4335248114098,21.5084648902221,-92.941989701632,0,0,0,0
2013,2,"WE","Sa",1569.54554794521,0,40,-259.211228652579,1828.75677659779,-123.959385981304,-123.959385981304,1722.65224025391,-135.251842671275,-259.21122865258,-153.106692308702,-106.104536343878,0,0,0,0
2013,2,"WE","So",947.962214611873,0,41,-431.316733927307,1379.27894853918,-159.08050316725,-159.08050316725,1220.13574301984,-272.236230760058,-431.316733927307,-272.173528407969,-159.143205519338,0,0,0,0
2013,2,"WD","Mo",2576.46221461187,0,42,65.1233296753921,2511.33888493648,-294.063155418439,-294.063155418439,2200.73662004581,359.186485093831,65.1233296753899,375.725594566058,-310.602264890668,0,0,0,0
2013,2,"WD","Di",2737.42054794521,0,43,-111.705749086376,2849.12629703159,-41.184343681319,-41.184343681319,2800.79064978986,-70.5214054050566,-111.70574908638,-63.3701018446537,-48.3356472417267,0,0,0,0
2013,2,"WD","Mi",2569.67054794521,0,44,-213.398043354667,2783.06859129988,-148.940506317906,-148.940506317906,2649.46038441138,-64.4575370367606,-213.39804335467,-79.7898364661723,-133.608206888498,0,0,0,0
2013,2,"WD","Do",2606.21221461187,0,45,-288.088371801407,2894.30058641328,-163.16952504612,-163.16952504612,2732.20629615842,-124.918846755287,-288.08837180141,-125.994081546548,-162.094290254862,0,0,0,0
2013,2,"WD","Fr",2497.50388127854,0,46,-355.517233441319,2853.02111471986,-233.462751369419,-233.462751369419,2614.4455338615,-122.054482071901,-355.51723344132,-116.941652582959,-238.575580858361,0,0,0,0
2013,2,"WE","Sa",2063.04554794521,0,47,-317.582926637763,2380.62847458297,-319.072401250152,-319.072401250152,2056.75524812879,1.48947461238913,-317.58292663776,6.2902998164239,-323.873226454184,0,0,0,0
2013,2,"WE","So",1474.79554794521,0,48,-573.422252298872,2048.21780024408,-347.273142977573,-347.273142977573,1711.92350581434,-226.149109321299,-573.42225229887,-237.127957869134,-336.294294429736,0,0,0,0
2013,2,"WD","Mo",3112.08721461187,0,49,-235.840358287242,3347.92757289911,-376.837524600487,-376.837524600487,2975.81018365701,140.997166313245,-235.84035828724,136.277030954855,-372.117389242095,0,0,0,0
2013,2,"WD","Di",3237.87888127854,0,50,-287.447024312072,3525.32590559061,-261.593424797728,-261.593424797728,3269.86363019979,-25.8535995143438,-287.44702431207,-31.9847489212503,-255.46227539082,0,0,0,0
2013,2,"WD","Mi",2997.71221461187,0,51,-402.777232455565,3400.48944706743,-269.102257073952,-269.102257073952,3130.71625494132,-133.674975381613,-402.77723245556,-133.004040329452,-269.773192126108,0,0,0,0
2013,2,"WD","Do",2899.67054794521,0,52,-415.177136684054,3314.84768462926,-358.651870101537,-358.651870101537,2957.92407558443,-56.5252665825174,-415.17713668405,-58.2535276392234,-356.923609044827,0,0,0,0
2013,2,"WD","Fr",2720.75388127854,0,53,-199.612930486024,2920.36681176456,-382.807220314034,-382.807220314034,2546.88286874329,183.19428982801,-199.61293048602,173.871012535255,-373.483943021275,0,0,0,0
2013,2,"WE","Sa",1663.25388127854,0,54,-717.638002028747,2380.89188330729,-239.490414137232,-239.490414137232,2146.39840849443,-478.147587891516,-717.63800202875,-483.144527215893,-234.493474812857,0,0,0,0
2013,2,"WE","So",1066.08721461187,0,55,-790.492757405184,1856.57997201705,-543.798566939447,-543.798566939447,1307.14324754589,-246.694190465737,-790.49275740518,-241.056032934019,-549.436724471161,0,0,0,0
2013,2,"WD","Mo",2375.12888127854,0,56,-497.3539032384,2872.48278451694,-641.022562921596,-641.022562921596,2231.65928285508,143.668659683196,-497.3539032384,143.469598423464,-640.823501661864,0,0,0,0
2013,2,"WD","Di",2205.37888127854,0,57,-906.422469975953,3111.80135125449,-504.92189063457,-504.92189063457,2627.16960506285,-401.500579341383,-906.42246997595,-421.790723784305,-484.631746191645,0,0,0,0
2013,2,"WD","Mi",2085.79554794521,0,58,-975.326090130017,3061.12163807523,-697.581360123347,-697.581360123347,2375.19423596216,-277.744730006669,-975.32609013002,-289.398688016952,-685.927402113068,0,0,0,0
2013,2,"WD","Do",1855.75388127854,0,59,-1011.97324268089,2867.72712395943,-802.74162176017,-802.74162176017,2060.20946115412,-209.231620920721,-1011.97324268089,-204.455579875579,-807.517662805311,0,0,0,0
2013,3,"WD","Fr",1755.17054794521,0,60,-560.059623852428,2315.23017179764,-834.517452658637,-834.517452658637,1481.75561194756,274.45782880621,-560.05962385243,273.414935997647,-833.474559850077,0,0,0,0
2013,3,"WE","Sa",1182.04554794521,0,61,-409.813473890162,1591.85902183537,-663.307227341876,-663.307227341876,957.335113466292,253.493753451714,-409.81347389016,224.710434478918,-634.523908369078,0,0,0,0
2013,3,"WE","So",590.50388127854,0,62,-240.962492312849,831.466373591389,-444.23734457213,-444.23734457213,389.036995487328,203.274852259281,-240.962492312849,201.466885791212,-442.429378104061,0,0,0,0
2013,3,"WD","Mo",2259.08721461187,0,63,-100.247764399536,2359.33497901141,-250.538262924431,-250.538262924431,2082.7496567671,150.290498524894,-100.24776439954,176.337557844765,-276.585322244305,0,0,0,0
2013,3,"WD","Di",2708.00388127854,0,64,68.3914382698954,2639.61244300864,-265.220483684181,-265.220483684181,2385.69780770357,333.611921954076,68.3914382698999,322.306073574969,-253.914635305069,0,0,0,0
2013,3,"WD","Mi",2416.37888127854,0,65,-149.086200771065,2565.46508204961,-144.565812736111,-144.565812736111,2452.31186785242,-4.52038803495407,-149.08620077107,-35.9329865738838,-113.153214197186,0,0,0,0
2013,3,"WD","Do",1900.21221461187,0,66,-543.612742042668,2443.82495665454,-177.919046556549,-177.919046556549,2256.04125046678,-365.693695486119,-543.61274204267,-355.82903585491,-187.78370618776,0,0,0,0
2013,3,"HD","Fr",504.837214611873,0,67,-468.986336715788,973.823551327661,-388.738571034805,-388.738571034805,567.636620659943,-80.2477656809832,-468.986336715788,-62.7994060480704,-406.186930667718,0,0,0,0
2013,3,"WE","Sa",899.962214611873,0,68,-451.139644890672,1351.10185950254,-454.444634637891,-454.444634637891,931.49517875099,3.30498974721979,-451.139644890667,-31.5329641391174,-419.60668075155,0,0,0,0
2013,3,"WE","So",853.045547945207,0,69,47.628380996358,805.417166948849,-405.494614294142,-405.494614294142,426.431069812942,453.1229952905,47.628380996358,426.614478132265,-378.986097135907,0,0,0,0
2013,3,"WD","Mo",2267.17054794521,0,70,158.818720938126,2108.35182700708,-59.0124424918749,-59.0124424918749,2026.92975446386,217.831163430001,158.81872093813,240.240793481348,-81.4220725432182,0,0,0,0
2013,3,"WD","Di",2575.96221461187,0,71,319.613585969907,2256.34862864196,98.6552004474213,98.6552004474213,2336.58408715911,220.958385522486,319.61358596991,239.378127452757,80.2354585171525,0,0,0,0
2013,3,"WD","Mi",2665.58721461187,0,72,547.04147524693,2118.54573936494,125.736122162618,125.736122162618,2268.28074100818,421.305353084312,547.04147524693,397.306473603688,149.735001643242,0,0,0,0
2013,3,"WD","Do",2500.54554794521,0,73,428.475103183208,2072.070444762,238.39896805045,238.39896805045,2310.31023418586,190.076135132758,428.47510318321,190.235313759345,238.239789423865,0,0,0,0
2013,3,"WD","Fr",1880.33721461187,0,74,226.540562568657,1653.79665204321,279.698190084726,279.698190084726,1886.23440547491,-53.1576275160692,226.54056256866,-5.89719086304274,232.437753431703,0,0,0,0
2013,3,"WE","Sa",1361.33721461187,0,75,-137.739338162686,1499.07655277456,150.184640238217,150.184640238217,1636.67340178781,-287.923978400903,-137.73933816269,-275.336187175942,137.596849013252,0,0,0,0
2013,3,"WE","So",905.00388127854,0,76,-133.814699801633,1038.81858108017,-68.4401548315923,-68.4401548315923,1002.14477663453,-65.3745449700408,-133.81469980163,-97.1408953559918,-36.6738044456381,0,0,0,0
2013,3,"WD","Mo",2245.08721461187,0,77,-450.297443250272,2695.38465786214,-120.4834498732,-120.4834498732,2576.87391892932,-329.813993377073,-450.29744325027,-331.786704317454,-118.510738932816,0,0,0,0
2013,3,"WD","Di",2610.25388127854,0,78,71.7250483516086,2538.52883292693,-279.333188210357,-279.333188210357,2231.09379775589,351.058236561965,71.72504835161,379.160083522649,-307.435035171039,0,0,0,0
2013,3,"WD","Mi",2086.25388127854,0,79,-222.531364022121,2308.78524530066,2.41115408884212,2.41115408884212,2321.06883669366,-224.942518110963,-222.53136402212,-234.814955415123,12.2835913930036,0,0,0,0
2013,3,"WD","Do",1774.21221461187,0,80,-72.3129583705429,1846.52517298241,-137.904129720922,-137.904129720922,1737.21713245254,65.5911713503795,-72.3129583705399,36.9950821593265,-109.308040529866,0,0,0,0
2013,3,"WD","Fr",2118.46221461187,0,81,406.975357122471,1711.4868574894,-118.348575976113,-118.348575976113,1577.94747455504,525.323933098584,406.97535712247,540.514740056826,-133.539382934357,0,0,0,0
2013,3,"WE","Sa",1367.25388127854,0,82,-242.636582610694,1609.89046388923,160.814179822187,160.814179822187,1725.64997367628,-403.450762432881,-242.63658261069,-358.396092397738,115.759509787048,0,0,0,0
2013,3,"WE","So",1279.42054794521,0,83,-192.288661458231,1471.70920940344,-139.008126837812,-139.008126837812,1339.69284861794,-53.2805346204193,-192.28866145823,-60.272300672728,-132.016360785502,0,0,0,0
2013,3,"WD","Mo",2847.42054794521,0,84,-124.390383484344,2971.81093142955,-262.507213900059,-262.507213900059,2744.48380289991,138.116830415715,-124.39038348434,102.936745045296,-227.327128529636,0,0,0,0
2013,3,"WD","Di",3085.29554794521,0,85,-287.260612900776,3372.55616084599,-103.695442822776,-103.695442822776,3236.5477343848,-183.565170077999,-287.26061290078,-151.252186439594,-136.008426461186,0,0,0,0
2013,3,"WD","Mi",2880.29554794521,0,86,-378.189253933929,3258.48480187914,-231.001657172811,-231.001657172811,3002.06109809447,-147.187596761119,-378.18925393393,-121.765550149257,-256.423703784673,0,0,0,0
2013,3,"WD","Do",2771.25388127854,0,87,-424.451886572734,3195.70576785127,-304.800749035789,-304.800749035789,2927.66346147966,-119.651137536944,-424.45188657273,-156.409580201117,-268.042306371613,0,0,0,0
2013,3,"WD","Fr",2526.54554794521,0,88,-316.659268774364,2843.20481671957,-296.62742479693,-296.62742479693,2578.68289777355,-20.0318439774333,-316.65926877436,-52.1373498283398,-264.52191894602,0,0,0,0
2013,3,"WE","Sa",1488.29554794521,0,89,-343.806091125333,1832.10163907054,-333.454625117503,-333.454625117503,1477.02986105756,-10.3514660078295,-343.80609112533,11.2656868876465,-355.071778012976,0,0,0,0
2013,3,"WE","So",231.420547945207,0,90,-453.16628456137,684.586832506577,-306.84241560921,-306.84241560921,360.641910785621,-146.32386895216,-453.16628456137,-129.221362840414,-323.944921720956,0,0,0,0
2013,4,"WD","Mo",721.75388127854,0,91,52.6105868569238,669.143294421616,-349.554175282533,-349.554175282533,349.582389446796,402.164762139456,52.610586856924,372.171491831744,-319.56090497482,0,0,0,0
2013,4,"WD","Di",763.62888127854,0,92,154.042169001831,609.586712276709,-120.286012547383,-120.286012547383,498.718252497082,274.328181549214,154.042169001831,264.910628781458,-110.868459779627,0,0,0,0
2013,4,"WD","Mi",807.87888127854,0,93,408.895156234573,398.983725043967,31.5302292888629,31.5302292888629,403.724799854209,377.36492694571,408.895156234573,404.154081424331,4.74107481024242,0,0,0,0
2013,4,"WD","Do",848.50388127854,0,94,388.789720751024,459.714160527516,253.098306763529,253.098306763529,690.413051798746,135.691413987495,388.789720751024,158.090829479795,230.698891271229,0,0,0,0
2013,4,"WD","Fr",392.87888127854,0,95,206.736964583584,186.141916694956,246.985763375672,246.985763375672,453.141754728022,-40.2487987920882,206.736964583584,-60.2628734494816,266.999838033066,0,0,0,0
2013,4,"WE","Sa",-343.912785388127,0,96,92.9311498129915,-436.843935201118,115.463941523965,115.463941523965,-305.34736874332,-22.5327917109733,92.931149812991,-38.5654166448075,131.496566457798,0,0,0,0
2013,4,"WE","So",-811.12111872146,0,97,-46.481803271013,-764.639315450447,43.7273828878069,43.7273828878069,-746.73093602889,-90.2091861588198,-46.481803271013,-64.3901826925698,17.9083794215568,0,0,0,0
2013,4,"WD","Mo",1080.17054794521,0,98,528.235714959646,551.934832985564,35.6030695741713,35.6030695741713,576.552164688273,492.632645385475,528.235714959646,503.618383256937,24.6173317027088,0,0,0,0
2013,4,"WD","Di",1173.00388127854,0,99,326.450663163299,846.553218115241,334.462724977368,334.462724977368,1203.68851918343,-8.01206181406883,326.450663163299,-30.6846379048859,357.135301068185,0,0,0,0
2013,4,"WD","Mi",1021.79554794521,0,100,196.071641139133,825.723906806077,320.090358657674,320.090358657674,1141.32373461963,-124.018717518541,196.071641139133,-119.528186674417,315.59982781355,0,0,0,0
2013,4,"WD","Do",819.420547945207,0,101,264.618349461446,554.802198483761,206.992035080946,206.992035080946,737.429804471237,57.6263143805,264.618349461446,81.9907434739698,182.627605987476,0,0,0,0
2013,4,"WD","Fr",506.212214611873,0,102,401.479239640699,104.732974971174,175.503873877696,175.503873877696,274.077342861617,225.975365763003,401.479239640699,232.134871750256,169.344367890443,0,0,0,0
2013,4,"WE","Sa",-310.74611872146,0,103,375.353743076823,-686.099861798283,242.822694515185,242.822694515185,-435.150891849372,132.531048561638,375.353743076823,124.404773127912,250.948969948911,0,0,0,0
2013,4,"WE","So",-1012.66278538813,0,104,450.506386669827,-1463.16917205796,285.122095630983,285.122095630983,-1200.62311128526,165.384291038844,450.50638666983,187.960325897125,262.546060772705,0,0,0,0
2013,4,"WD","Mo",31.9622146118733,0,105,507.600914967711,-475.638700355838,441.509076830798,441.509076830798,-77.3362526197915,66.0918381369137,507.600914967711,109.298467231665,398.302447736046,0,0,0,0
2013,4,"WD","Di",-495.454452054793,0,106,-116.938916074962,-378.515535979831,392.316963106763,392.316963106763,11.2221665378146,-509.255879181725,-116.938916074962,-506.676618592608,389.737702517646,0,0,0,0
2013,4,"WD","Mi",-797.662785388127,0,107,-436.758122049432,-360.904663338695,-36.3110196297318,-36.3110196297318,-376.78603623816,-400.4471024197,-436.758122049432,-420.876749149967,-15.8813728994652,0,0,0,0
2013,4,"WD","Do",-1096.41278538813,0,108,-551.29777620096,-545.11500918717,-278.652530320183,-278.652530320183,-827.404539587922,-272.645245880777,-551.29777620096,-269.008245800207,-282.289530400753,0,0,0,0
2013,4,"WD","Fr",-1407.49611872146,0,109,-575.373095171141,-832.123023550319,-336.682083856215,-336.682083856215,-1192.77004628983,-238.691011314926,-575.373095171141,-214.726072431635,-360.647022739506,0,0,0,0
2013,4,"WE","Sa",-2260.24611872146,0,110,-550.988232998752,-1709.25788572271,-404.207841529927,-404.207841529927,-2107.60767260826,-146.780391468825,-550.98823299875,-152.6384461132,-398.34978688555,0,0,0,0
2013,4,"WE","So",-2703.91278538813,0,111,-527.448707805345,-2176.46407758279,-402.114391848344,-402.114391848344,-2567.63611929367,-125.334315957001,-527.44870780534,-136.276666094465,-391.172041710875,0,0,0,0
2013,4,"WD","Mo",-1416.78778538813,0,112,-447.064172415008,-969.723612973122,-387.636529591306,-387.636529591306,-1365.71597328682,-59.4276428237019,-447.064172415008,-51.0718121013058,-395.992360313702,0,0,0,0
2013,4,"WD","Di",-1241.16278538813,0,113,-523.3615037803,-717.80128160783,-427.106596258865,-427.106596258865,-1144.01995851853,-96.2549075214351,-523.3615037803,-97.1428268696025,-426.218676910698,0,0,0,0
2013,4,"WD","Mi",-1451.28778538813,0,114,-796.43968424163,-654.8481011465,-480.700474910836,-480.700474910836,-1131.84525263368,-315.739209330794,-796.43968424163,-319.442532754447,-476.997151487183,0,0,0,0
2013,4,"WD","Do",-1718.49611872146,0,115,-801.671197650166,-916.824921071294,-645.605957773285,-645.605957773285,-1567.37610157716,-156.06523987688,-801.671197650166,-151.120017144301,-650.551180505865,0,0,0,0
2013,4,"WD","Fr",-1912.74611872146,0,116,-598.431111592971,-1314.31500712849,-682.290128968846,-682.290128968846,-1997.86499149566,83.8590173758751,-598.43111159297,85.1188727741966,-683.549984367167,0,0,0,0
2013,4,"WE","Sa",-2610.70445205479,0,117,-398.162486448651,-2212.54196560614,-546.507820604516,-546.507820604516,-2745.13560212631,148.345334155865,-398.16248644865,134.431150071519,-532.59363652017,0,0,0,0
2013,4,"WE","So",-3507.82945205479,0,118,-695.244530697453,-2812.58492135734,-382.664963670611,-382.664963670611,-3188.2707857571,-312.579567026843,-695.24453069745,-319.558666297689,-375.685864399761,0,0,0,0
2013,4,"WD","Mo",-2381.70445205479,0,119,-346.393292607512,-2035.31115944728,-540.061040553552,-540.061040553552,-2565.01177165131,193.667747946041,-346.39329260751,183.307319596523,-529.700612204033,0,0,0,0
2013,4,"WD","Di",-2645.45445205479,0,120,-574.885267450874,-2070.56918460392,-390.689030101579,-390.689030101579,-2445.13349800859,-184.196237349296,-574.88526745087,-200.320954046204,-374.564313404666,0,0,0,0
2013,5,"HD","Mi",-3776.99611872146,0,121,-499.394970141675,-3277.60114857978,-447.527970733775,-447.527970733775,-3774.23460434118,-51.8669994079005,-499.39497014168,-2.76151438027648,-496.633455761404,0,0,0,0
2013,5,"WD","Do",-3555.74611872146,0,122,-1286.81373273786,-2268.9323859836,-454.699257920724,-454.699257920724,-2750.05730804695,-832.114474817133,-1286.81373273786,-805.688810674512,-481.124922063348,0,0,0,0
2013,5,"WD","Fr",-3426.87111872146,0,123,-1068.06256929941,-2358.80854942205,-916.261890423294,-916.261890423294,-3276.64240036992,-151.800678876114,-1068.06256929941,-150.228718351537,-917.833850947873,0,0,0,0
2013,5,"WE","Sa",-2904.07945205479,0,124,-73.7328848717762,-2830.34656718301,-900.824677121603,-900.824677121603,-3714.788675212,827.091792249827,-73.7328848717802,810.709223157214,-884.442108028994,0,0,0,0
2013,5,"WE","So",-5147.37111872146,0,125,-1547.88695056069,-3599.48416816077,-316.957726621959,-316.957726621959,-3935.81972725981,-1230.92922393873,-1547.88695056069,-1211.55139146165,-336.335559099041,0,0,0,0
2013,5,"HD","Mo",-4499.41278538813,0,126,-859.860641084694,-3639.55214430344,-965.740189488555,-965.740189488555,-4627.00027727096,105.879548403861,-859.86064108469,127.587491882827,-987.448132967517,0,0,0,0
2013,5,"WD","Di",-3332.70445205479,0,127,-1122.83164927998,-2209.87280277481,-874.453771767956,-874.453771767956,-3067.88646763318,-248.37787751202,-1122.83164927998,-264.817984421615,-858.013664858365,0,0,0,0
2013,5,"WD","Mi",-2903.91278538813,0,128,-801.475747730576,-2102.43703765755,-972.733001835202,-972.733001835202,-3051.91806912201,171.257254104626,-801.47574773058,148.005283733879,-949.481031464459,0,0,0,0
2013,5,"HD","Do",-3721.49611872146,0,129,-461.374549200615,-3260.12156952085,-861.871344368766,-861.871344368766,-4127.02698636073,400.496795168151,-461.37454920061,405.530867639267,-866.905416839877,0,0,0,0
2013,5,"WD","Fr",-3198.91278538813,0,130,-999.926522774162,-2198.98626261397,-500.996888718685,-500.996888718685,-2735.58427843237,-498.929634055477,-999.92652277416,-463.328506955756,-536.598015818404,0,0,0,0
2013,5,"WE","Sa",-3152.12111872146,0,131,-255.871517875275,-2896.24960084618,-669.159711565968,-669.159711565968,-3551.97096119198,413.288193690692,-255.87151787528,399.849842470515,-655.721360345795,0,0,0,0
2013,5,"WE","So",-3894.12111872146,0,132,-400.337517126663,-3493.7836015948,-621.511193006242,-621.511193006242,-4068.37769465238,221.173675879579,-400.33751712666,174.256575930923,-574.594093057583,0,0,0,0
2013,5,"WD","Mo",-2726.74611872146,0,133,-198.009832613543,-2528.73628610792,-416.00682009073,-416.00682009073,-2969.1075053681,217.996987477186,-198.00983261354,242.361386646641,-440.37121926018,0,0,0,0
